trial,score,win,w1,w2,w3,w4,w5,w6,w7,w8,GAP
174,-492.0,False,1.1346982150566416,0.00462921706282976,0.098885776428,2.9779708423160023,4.827988929324694,444.83967213998136,2.691381683931977,1.562187023488534,4
175,540.0,True,2.013817080558699,0.04038584205802076,1.097182068179838,0.4222788973446273,4.050867597850314,493.4206559790462,3.35215209197468,1.32943849239111,2
176,550.0,True,3.114374190864222,0.33204152603160325,1.4021774199693495,3.852617830019452,1.1410283562550938,163.25543756781474,0.6402956613780847,1.2044744600835156,3
177,-504.0,False,0.7736964147583836,0.05500110409530373,0.29310414731887224,3.9446805697575456,3.0980622215052254,65.41517263649848,2.7766499827109756,1.8523063494761722,4
178,405.0,True,1.8271916251772724,0.358297676875556,0.9597218502576548,0.23247993299753356,4.518490917389656,300.7604471904211,4.348735390305162,1.3867895656842129,2
179,558.0,True,4.761720473379682,0.07185932717024324,1.7728224158266912,0.36312753739348447,1.2258803859567253,154.48876607456063,0.916268008136743,1.598393151193266,2
180,-496.0,False,0.8691647546246306,0.20007633374362666,1.2502894779658118,4.192484750421209,0.051260312185361645,101.57637498041794,2.6225096485086463,1.4320881240105312,4
181,425.0,True,0.08971246007042355,0.393213079035863,0.9348795585079168,4.394930323656978,2.0293015185799215,324.1735229834097,3.073478166363581,0.7722455965719826,2
182,-496.0,False,4.931402755761962,0.4789412718459687,0.9015159025876993,1.8247890118682208,0.0980530077488545,73.13466179672167,3.41642290530048,1.5836183175889078,4
183,-504.0,False,2.7850532996958832,0.09362584602897606,0.12873024514651576,1.8365033509115192,1.9811388769904874,373.069836958078,0.6670492835265224,1.082375727649531,4
184,499.0,True,3.2734407992128727,0.2078699669611807,1.7243718182984824,1.6149193157733222,1.462926337096041,222.11218770725642,3.721823118547448,1.1195191225854095,3
185,-500.0,False,3.2333595368122197,0.39400724939186454,1.698727296863307,3.4926327475715615,4.453906817624543,434.6422700440176,1.2654029616386298,1.0835768347370693,4
186,-468.0,False,1.753820612859509,0.34065840680395676,1.5738238815942691,4.015701198951948,0.12110648705614346,3.7597190127937052,4.0199898501010525,0.8093271129369077,2
187,-452.0,False,2.837290531513437,0.16001091926542826,1.4759715341959292,1.039972361516187,0.41790364298820826,51.493115707588856,4.110596945947808,1.7368797298481342,1
188,556.0,True,3.621905572284163,0.3435017192176082,1.2546122638120654,1.598274296399767,2.063298407930256,42.67644348775934,3.204425576494388,1.0336309944246342,2
189,-446.0,False,0.8006771638422183,0.1786985275053834,0.2625499723868754,1.1257185510591816,2.9718207597353983,142.39738803021268,1.8194036375797895,1.229317099363814,1
190,540.0,True,0.7529882019982881,0.36675051469714187,1.422061052622706,4.4540542488392765,3.6322971369396697,477.6713174472286,0.0596490171287134,0.8742257302135852,3
191,444.0,True,3.305217547928054,0.2996440391178527,1.9783866930840424,3.647885411904999,2.9076748718483887,94.02189520443626,1.0897046266492583,0.30003613587245415,3
192,-502.0,False,3.633908218042956,0.3667176682557879,1.2737883753478405,0.8581703088147263,2.3534266245982827,300.43136143731937,0.3983048037939446,1.337602929030135,4
193,408.0,True,0.8584430235991547,0.4175736254520065,0.3925607271021909,2.5322787110168568,4.645392746481988,121.88658459951895,0.9434376480871254,1.1883148493662616,3
194,531.0,True,0.4956034075174254,0.38915741296074535,1.6334170341987104,4.849930160383788,4.13219618929623,256.84094849843547,4.770688983044866,0.1410058107012111,1
195,-452.0,False,1.5020689307109114,0.08026535332356466,0.74151003681227,1.9564753690571612,1.6914641806311654,367.0790500275684,0.8549602630287229,1.0816303298770527,1
196,540.0,True,4.846088968496382,0.49073065817208245,1.3020834870814588,3.716698505148959,2.803500624779079,219.18430986513198,4.596342722983305,0.6400511311138777,4
197,553.0,True,2.465988109434623,0.00048306497660588477,1.6809951673741472,0.9554266708283277,4.079216087303949,302.3894425273726,3.4263106325908006,0.12557576314283758,2
198,-452.0,False,1.2164098252873745,0.4374213078736651,1.6034321656095678,3.960869995378628,1.9510619047895799,119.58764342141181,4.7923355042443365,1.747422464054817,1
199,542.0,True,1.8078742081574095,0.012627277693397887,1.9124193559257152,0.6583890962666555,3.9453670445346973,230.43982962724252,2.9868636498624346,1.9999270698586362,1
200,552.0,True,2.6554952830162515,0.28444107650629447,1.7095574453455515,1.7973869587630182,1.3932137850430404,425.5764746468811,2.084735471774661,0.8247933009284727,2
